make,model,version,months_old,power,sale_type,gear_type,fuel_type,kms,price,is_prediction,rep_id
Volvo,Xc60,Xc60 D4 Awd R-Design Autom�tico,4.0,140.0,used,automatic,diesel,2500.0,48900,0,1
Mercedes-Benz,C220,D 9G-Tronic Estate,2.0,125.0,km_0,automatic,diesel,1925.0,48900,0,1
Audi,Q5,Q5 S Line 2.0 Tdi Quattro 140,2.0,140.0,used,automatic,diesel,1200.0,48900,0,1
Bmw,X3,Xdrive20D,5.0,140.0,demo,automatic,diesel,1000.0,48900,0,1
Bmw,420,D Gran Coup�,1.0,140.0,used,automatic,diesel,400.0,48900,0,1
Volvo,Xc60,Xc60 D4 Awd Momentum Autom�tico,4.0,140.0,used,automatic,diesel,8.0,48900,0,1
Bmw,420,D Coup�,2.0,140.0,used,automatic,diesel,7.0,48900,0,1
Mercedes-Benz,E220,D 9G-Tronic 194,2.0,143.0,km_0,automatic,diesel,5.0,48900,0,1
Bmw,X4,Xdrive20D,5.0,140.0,used,automatic,diesel,1.0,48900,0,1
Audi,Q5,Design 2.0 Tdi 140Kw Quattro S Tronic,2.0,99.72947681382615,demo,automatic,diesel,82702.56524960538,48900,0,1
Porsche,911,Carrera S Coupe 385 Cv - Manual Equipadisimo,105.0,283.0,used,manual,gasoline,130000.0,48875,0,1
Bmw,X4,"Xdrive 35Da Xenon, Navegador,..",38.0,230.0,used,automatic,diesel,55000.0,48850,0,1
Bmw,X3,Xdrive20D,3.0,140.0,used,automatic,diesel,15.0,48804,0,1
Porsche,Cayenne,S 400Cv Full Equipe Nacional,84.0,294.0,used,automatic,gasoline,84994.0,48800,0,1
Bmw,Z4,A Sdrive35Is,33.0,250.0,used,automatic,gasoline,30000.0,48800,0,1
Bmw,X4,Xdrive30D,45.0,190.0,used,automatic,diesel,26000.0,48800,0,1
Audi,Q5,Q5 2.0Tdi Design Quattro-Ultra,14.0,140.0,used,automatic,diesel,22391.0,48800,0,1
Audi,Q5,2.0 Tdi S Line Quattro S Troni,63.09477469402563,120.0,used,automatic,diesel,10.0,48800,0,1
Audi,Q5,2.0 Tdi S Line Quattro-Ultra S,63.09477469402563,120.0,used,automatic,diesel,10.0,48800,0,1
Bmw,X4,"Xdrive 20Da, Paquete M, Led, C�mara, Head-Up, Nav",10.0,140.0,used,automatic,diesel,4327.0,48760,0,1
Porsche,Cayenne,3.0 Td Tiptronic Diesel 245 Aut.,49.0,180.0,used,automatic,diesel,62000.0,48700,0,1
Mercedes-Benz,C200,Cabrio 9G-Tronic Amg Line Led Navi Cuero,10.0,135.0,almost_new,automatic,gasoline,5500.0,48700,0,1
Mercedes-Benz,Vito,Mixto 114Cdi Larga,9.0,100.0,used,manual,diesel,1.0,48697,0,1
Bmw,X4,Xdrive20D Advantage Automatico 190Cv Mod F26 Eu6,9.0,140.0,used,automatic,diesel,22689.0,48675,0,1
Land,RoverRangeRoverEvoque,2.0Td4 Se Dynamic 4X4 Aut. 150,8.0,110.0,km_0,automatic,diesel,15.0,48654,0,1
Porsche,Panamera,4S,95.0,294.0,used,automatic,gasoline,109600.0,48600,0,1
Bmw,X4,Xdrive 30Da / X-Line / Piel / Navi / Xenon / C�mar,36.0,190.0,used,automatic,diesel,49746.0,48600,0,1
Bmw,X4,Xdrive20D,23.0,140.0,used,automatic,diesel,18000.0,48600,0,1
Bmw,420,D Cabrio,9.0,140.0,used,automatic,diesel,9727.0,48600,0,1
Audi,Q5,2.0Tdi Advanced Quattro-Ultra S Tronic 190,2.0,140.0,demo,automatic,diesel,24.0,48600,0,1
Audi,A5,2.0 Tdi Sport S Tronic 140 Kw (190 Cv),14.0,140.0,used,automatic,diesel,20000.0,48590,0,1
Porsche,911,Carrera 4S Cabrio,141.0,261.0,used,manual,gasoline,175000.0,48500,0,1
Audi,A7,Sportback 3.0Bitdi Quattro Tiptronic,21.0,235.0,used,automatic,diesel,160000.0,48500,0,1
Porsche,Cayenne,S Diesel Aut.,52.0,281.0,used,automatic,diesel,153000.0,48500,0,1
Audi,Q5,Sq5 3.0Tdi Quattro Tiptronic 313,34.0,230.0,almost_new,automatic,diesel,80554.0,48500,0,1
Bmw,640,"Serie 6 F06 Gran Coup� ""Individual""",57.0,235.0,used,automatic,gasoline,76822.0,48500,0,1
Audi,A7,Sportback 3.0 Bitdi Quattro Tiptronic 23,69.0,230.0,used,automatic,diesel,64501.0,48500,0,1
Porsche,911,Carrera 4 S,170.0,235.0,used,manual,gasoline,49200.0,48500,0,1
Mercedes-Benz,V220,"Cdi Aut. Largo Avantgarde, Led, C�mara 360, Nav",26.0,120.0,used,automatic,diesel,37290.0,48500,0,1
Land,RoverRangeRoverEvoque,2.0Td4 Hse Dynamic 4X4 180 Cv ** Ocasion **,16.0,132.0,used,automatic,diesel,23400.0,48500,0,1
Land,RoverDiscovery,Sport 2.2Sd4 Hse Luxury Aut. 19100 Kms 190 Cv,36.0,140.0,used,automatic,diesel,19100.0,48500,0,1
Mercedes-Benz,E350,Bluetec Coupe Amg Comand Online Auto 7G-Tronic Plu,43.0,185.0,used,automatic,diesel,15000.0,48500,0,1
Bmw,520,"Daut. Paquete M, C�mara, Techo, Head-Up, Nav, Hifi",9.0,140.0,used,automatic,diesel,13137.0,48500,0,1
Volvo,Xc90,2.0 D5 Awd Kinetic Auto 173 Kw (235 Cv),7.0,173.0,used,automatic,diesel,12100.0,48500,0,1
Volvo,Xc90,2.0 D5 Awd Kinetic Auto 173 Kw (235 Cv),7.0,173.0,used,automatic,diesel,12100.0,48500,0,1
Bmw,520,Serie 5 G30 Diesel,6.0,140.0,almost_new,automatic,diesel,8000.0,48500,0,1
Mercedes-Benz,220,Cabrio D 125 Kw (170 Cv),12.0,125.0,used,automatic,diesel,7800.0,48500,0,1
Ford,Mustang,Gt 5.0 Cabrio *Autom�tico*,25.0,310.0,used,automatic,gasoline,6865.0,48500,0,1
Ford,Mustang,Shelby Gt500 Coup�,95.0,410.0,used,manual,gasoline,6000.0,48500,0,1
Mercedes-Benz,C220,Cabrio D 9G-Tronic,14.0,125.0,used,automatic,diesel,5600.0,48500,0,1
Land,RoverDiscovery,Sport 2.0Td4 Se 4X4 150Cv Con 5.200Km,20.0,110.0,used,automatic,diesel,5200.0,48500,0,1
Ford,Mustang,5.0 Gt 50Years,26.0,309.0,demo,automatic,gasoline,3000.0,48500,0,1
Audi,Q5,Q5 2.0Tdi Design Quattro-Ultra,6.0,140.0,used,automatic,diesel,2325.0,48500,0,1
Audi,A6,A6 2.0Tdi Ultra S Line Edition,2.0,140.0,used,automatic,diesel,2000.0,48500,0,1
Toyota,LandCruiser,D-4D Vxl Aut.,4.0,130.0,used,Unknown,diesel,1000.0,48500,0,1
Bmw,520,D Berlina,6.0,140.0,used,automatic,diesel,50.0,48500,0,1
Bmw,X4,Xdrive20D,4.0,140.0,used,automatic,diesel,50.0,48500,0,1
Jeep,GrandCherokee,3.0 V6 Diesel Trailhawk 250 Cv E6,6.0,186.0,km_0,automatic,diesel,14.0,48500,0,1
Ford,Mustang,New 2018,2.0,221.0,new,automatic,gasoline,0.0,48500,0,1
Bmw,X3,Xdrive20D,2.0,140.0,used,automatic,diesel,15.0,48440,0,1
Jeep,GrandCherokee,3.0 V6 Diesel Trailhawk 184Kw (250Cv) E6 Veh�culo,5.0,183.0,used,automatic,diesel,10.0,48400,0,1
Bmw,X4,Xdrive20D,3.0,141.0,km_0,automatic,diesel,6.0,48400,0,1
Mercedes-Benz,C220,D 9G-Tronic,2.0,125.0,km_0,automatic,diesel,2.0,48400,0,1
Mercedes-Benz,E220,D 9G-Tronic 194,11.0,143.0,used,automatic,diesel,1000.0,48390,0,1
Volvo,Xc60,Xc60 D4 Awd Momentum Autom�tico,6.0,140.0,km_0,automatic,diesel,500.0,48300,0,1
Volkswagen,Touareg,Touareg Diesel 3.0Tdi V6 Bmt 2,11.0,150.0,used,automatic,diesel,13147.0,48200,0,1
Audi,A6,A6 2.0Tdi Ultra S Line Edition,14.0,140.0,used,automatic,diesel,37.0,48200,0,1
Audi,A6,A S Line Edition 2.0 Tdi Ultra S Tronic 190 Cv,1.0,140.0,used,automatic,diesel,1.0,48190,0,1
Land,RoverRangeRoverEvoque,2.0Td4 Hse 4X4 Autom�tico. 180,12.0,132.0,used,automatic,diesel,5660.0,48149,0,1
Bmw,X4,Xdrive20D,6.0,140.0,used,automatic,diesel,15.0,48128,0,1
Porsche,Macan,S Diesel Aut.,37.0,190.0,used,automatic,diesel,149000.0,48000,0,1
Porsche,Cayenne,Diesel Aut.,29.0,193.0,used,automatic,diesel,145000.0,48000,0,1
Porsche,Cayenne,S Aut.,66.0,294.0,used,automatic,gasoline,138000.0,48000,0,1
Porsche,Cayenne,S Aut.,88.0,294.0,used,automatic,gasoline,130000.0,48000,0,1
Audi,A7,Sportback Quattro S Line,36.0,200.0,used,automatic,diesel,127000.0,48000,0,1
Porsche,Panamera,Diesel Aut.,65.0,184.0,used,automatic,diesel,108000.0,48000,0,1
Bmw,X6,Xdrive 30D,26.0,190.0,used,automatic,diesel,100000.0,48000,0,1
Porsche,Panamera,Diesel Aut.,68.0,184.0,used,automatic,diesel,98700.0,48000,0,1
Porsche,Cayenne,S V8 4.8,69.0,295.0,used,automatic,gasoline,87630.0,48000,0,1
Mercedes-Benz,Cls350,350Cdi Be 4M Aut.,69.0,195.0,used,automatic,diesel,78000.0,48000,0,1
Ford,Mustang,Shelby Gt500,82.0,405.0,used,manual,gasoline,68000.0,48000,0,1
Bmw,X4,Xdrive30D,37.0,190.0,used,automatic,diesel,47659.0,48000,0,1
Land,RoverDefender,90 Sw E,30.0,90.0,used,manual,diesel,33000.0,48000,0,1
Land,RoverRangeRoverEvoque,2.0Td4 Hse Dynamic 4X4 Aut. 180,16.0,132.0,used,automatic,diesel,28000.0,48000,0,1
Ford,Mustang,Convertible 5.0 Ti-Vct Gt Aut.,15.0,308.0,used,automatic,gasoline,15000.0,48000,0,1
Mercedes-Benz,Ml350,"350Bluetec 4M 7G Plus, Navegador, Cuero, Amg",56.0,190.0,used,automatic,diesel,11500.0,48000,0,1
Bmw,520,520D,7.0,135.0,used,automatic,diesel,8222.0,48000,0,1
Mercedes-Benz,C220,C Cabrio 220 D,10.0,126.0,used,automatic,diesel,2200.0,48000,0,1
Audi,Q5,Q5 2.0Tdi Design Quattro-Ultra,6.0,140.0,used,automatic,diesel,1587.0,48000,0,1
Mercedes-Benz,C220,D 9G-Tronic Estate,2.0,125.0,km_0,automatic,diesel,844.0,48000,0,1
Audi,Q5,2.0Tdi S Line Quattro-Ultra S Tronic 163,5.0,120.0,almost_new,automatic,diesel,10.0,48000,0,1
Audi,Q5,2.0Tdi Design Quattro-Ultra S Tronic 163,6.0,120.0,almost_new,automatic,diesel,10.0,48000,0,1
Jeep,Wrangler,2.8 Crd Rubicon Recon Auto,4.0,147.0,used,automatic,diesel,10.0,48000,0,1
Mercedes-Benz,C220,D 9G-Tronic,2.0,125.0,km_0,automatic,diesel,2.0,48000,0,1
Mercedes-Benz,C220,D 9G-Tronic Estate,2.0,125.0,km_0,automatic,diesel,2.0,48000,0,1
Audi,Q5,Q5 2.0Tdi S Line Quattro-Ultra,2.0,120.0,used,automatic,diesel,1.0,48000,0,1
Audi,Q5,Q5 2.0Tdi S Line Quattro-Ultra,2.0,120.0,used,automatic,diesel,1.0,48000,0,1
Bmw,520,D Touring,11.0,140.0,used,automatic,diesel,82702.56524960538,48000,0,1
Porsche,Panamera,3.6 4 220Kw (299Cv),72.0,220.0,used,automatic,gasoline,119000.0,47999,0,1
Audi,A7,Sportback 3.0 Tdi Quattro Tiptronic S Li,40.0,235.0,used,automatic,diesel,89000.0,47999,0,1
Porsche,Panamera,4S Aut. Gran Ocasion Paquete Sport Chrono,86.0,294.0,used,automatic,gasoline,39000.0,47999,0,1
Audi,A7,Audi A7 Sportback 3.0Tdi S-Line Quattro S-Tronic 2,35.0,200.0,used,automatic,diesel,33571.0,47999,0,1
Audi,A7,Audi A7 Sportback 3.0Tdi S-Line Quattro S-Tronic 2,35.0,200.0,used,automatic,diesel,33571.0,47999,0,1
Audi,A7,Audi A7 Sportback 3.0Tdi S-Line Quattro S-Tronic 2,35.0,200.0,used,automatic,diesel,33320.0,47999,0,1
Audi,A7,Sportback 3.0Tdi S-Line Quattro S-Tronic 272,35.0,200.0,used,automatic,diesel,32320.0,47999,0,1
Audi,A6,3.0Bitdi S Line Edition Q. Tip. 320,38.0,235.0,used,automatic,diesel,19000.0,47999,0,1
Porsche,Panamera,4S Aut.,93.0,294.0,used,automatic,gasoline,98042.0,47990,0,1
Audi,A6,Avant 3.0Bitdi S Line Ed. Q. Tip. 320 S Line Editi,38.0,235.0,used,automatic,diesel,65000.0,47990,0,1
Jeep,GrandCherokee,3.0 V6 Diesel Summit 184Kw (250Cv) E6,28.0,183.0,used,automatic,diesel,57000.0,47990,0,1
Volvo,Xc60,Xc60 D4 Awd Momentum Autom�tico,8.0,140.0,almost_new,automatic,diesel,19854.0,47990,0,1
Porsche,Panamera,Diesel Automatico,68.0,184.0,used,automatic,diesel,11900.0,47990,0,1
Volkswagen,Golf,R 2.0Tsi Dsg 310Cv Nacional Directamente De Vw,1.0,228.0,used,automatic,gasoline,2000.0,47990,0,1
Fiat,Ducato,35 2.3 Mjet Furg�n Medio Alto 96Kw (130C,3.0,96.0,used,manual,diesel,1.0,47990,0,1
Jeep,GrandCherokee,3.0 V6 Diesel Limited 184Kw (250Cv) E6 Iva Deducib,11.0,183.0,km_0,automatic,diesel,82702.56524960538,47990,0,1
Land,RoverRangeRoverSport,3.0Sdv6 Hse Aut.- Muy Equipado- Mu Nuevo-Equipado,44.0,215.0,used,automatic,diesel,137000.0,47975,0,1
Porsche,Cayenne,3.0 Td Platinum Edition Tiptronic,48.0,180.0,used,automatic,diesel,100000.0,47950,0,1
Porsche,911,Carrera Cabrio,156.0,239.0,used,manual,gasoline,57000.0,47950,0,1
Audi,A5,Sportback A5 Sportback 2.0Tdi Sport S Tr,14.0,140.0,used,automatic,diesel,1709.0,47940,0,1
Porsche,Panamera,"4S Aut. Pasm / Suspension Neumatica / Llanta 20""",96.0,294.0,used,automatic,gasoline,118200.0,47900,0,1
Porsche,Panamera,4S Aut.,98.0,294.0,used,automatic,gasoline,117000.0,47900,0,1
Porsche,Panamera,4S Aut.,98.0,294.0,used,automatic,gasoline,117000.0,47900,0,1
Porsche,Cayenne,S 400Cv,77.0,294.0,used,automatic,gasoline,88000.0,47900,0,1
Mercedes-Benz,Ml350,"Bluetec 4M 7G Plus Ll20"", C�mara, Comand...",38.0,190.0,used,automatic,diesel,75000.0,47900,0,1
Porsche,Cayenne,"Diesel 245Cv Tiptronic ""Pcm, Pasm, Sens. Parking""",56.0,180.0,used,automatic,diesel,70100.0,47900,0,1
Porsche,Cayenne,"Diesel 245Cv Tiptronic ""Pcm, Pasm, Sens. Parking""",56.0,180.0,used,automatic,diesel,70100.0,47900,0,1
Mercedes-Benz,Ml350,Bluetec 4Matic,41.0,189.0,used,automatic,diesel,68330.0,47900,0,1
Porsche,Panamera,4S,85.0,294.0,used,Unknown,gasoline,67000.0,47900,0,1
Porsche,Cayenne,Diesel 245 Aut.,66.0,180.0,used,automatic,diesel,60050.0,47900,0,1
Bmw,X5,Xdrive 30Da,38.0,190.0,used,automatic,diesel,41000.0,47900,0,1
Bmw,X5,Xdrive 30Da,38.0,190.0,used,automatic,diesel,41000.0,47900,0,1
Porsche,911,Carrera S Coup�,152.0,261.0,used,manual,gasoline,41000.0,47900,0,1
Bmw,X5,Xdrive30D,28.0,190.0,used,automatic,diesel,40638.0,47900,0,1
Bmw,X4,Xdrive 35Da M-Performance Navi Led Head-Up,39.0,230.0,used,automatic,diesel,37800.0,47900,0,1
Audi,Q5,Q5 2.0Tdi S Line Quattro-Ultra,14.0,140.0,used,automatic,diesel,30700.0,47900,0,1
Toyota,LandCruiser,D-4D Vxl Aut.,15.0,130.0,used,Unknown,diesel,29974.0,47900,0,1
Mercedes-Benz,V220,D Largo 7G Tronic,25.0,120.0,almost_new,automatic,diesel,27100.0,47900,0,1
Audi,A6,A6 3.0Tdi S Line Edition Quatt,26.0,160.0,used,automatic,diesel,24750.0,47900,0,1
Mercedes-Benz,E220,D,23.0,142.0,used,manual,diesel,23000.0,47900,0,1
Jeep,GrandCherokee,Overland 3.0 Crd 250 Cv Eu6 5P,21.0,184.0,used,automatic,diesel,14614.0,47900,0,1
Audi,A5,Coupe A5 Coup� Launch Edition S Lin,17.0,140.0,used,automatic,diesel,12645.0,47900,0,1
Bmw,520,D Berlina,10.0,140.0,used,automatic,diesel,11498.0,47900,0,1
Mercedes-Benz,C220,Cabrio D 9G-Tronic Amg Line,10.0,125.0,used,automatic,diesel,11382.0,47900,0,1
Audi,A7,Sportback 3.0 Tdi Quattro S Tronic 200 K,12.0,200.0,used,automatic,diesel,11246.0,47900,0,1
Bmw,X3,Bmw X3 Xdrive28I M Sportpaket Headuphifi 360Camera,12.0,180.0,used,automatic,gasoline,10900.0,47900,0,1
Jeep,GrandCherokee,3.0 V6 Diesel Overland 250 Cv E6 Precio Final Llav,26.0,183.0,km_0,automatic,diesel,10615.0,47900,0,1
Mercedes-Benz,C220,Cabrio D 9G-Tronic Amg Line,11.0,125.0,used,automatic,diesel,8702.0,47900,0,1
Mercedes-Benz,C220,D,12.0,125.0,used,automatic,diesel,5971.0,47900,0,1
Audi,A5,Sportback 2.0 Tdi Sport S Tronic 140 Kw,13.0,140.0,used,automatic,diesel,5800.0,47900,0,1
Bmw,520,D Touring,11.0,140.0,used,automatic,diesel,5000.0,47900,0,1
Bmw,X3,"Xdrive 20Da - Advantage - Ll18"" - Navi -",5.0,140.0,used,automatic,diesel,4300.0,47900,0,1
Bmw,X4,"Xdrive 20Da - Xline - Ll18"" - Navi - Xen�n",9.0,140.0,used,automatic,diesel,4130.0,47900,0,1
Bmw,520,D Berlina,6.0,140.0,demo,automatic,diesel,3698.0,47900,0,1
Audi,Q5,Q5 2.0Tdi Design Quattro-Ultra,2.0,140.0,used,automatic,diesel,3000.0,47900,0,1
Audi,A5,Sportback A5 Sportback 2.0Tdi Sport Q. S,2.0,140.0,used,automatic,diesel,2000.0,47900,0,1
Bmw,420,D Xdrive Gran Coup�,9.0,140.0,demo,automatic,diesel,1000.0,47900,0,1
Volkswagen,Golf,"2.0 Tsi R Dsg7 310 - Camara - Ll 19 ""Pretoria""",63.09477469402563,228.0,used,automatic,gasoline,900.0,47900,0,1
Volkswagen,Golf,"2.0 Tsi R Dsg7 310 / Llanta 19"" Pretoria",63.09477469402563,228.0,used,automatic,gasoline,900.0,47900,0,1
Audi,A5,Sportback 2.0 Tdi Sport S Tronic 140 Kw,14.0,140.0,used,automatic,diesel,200.0,47900,0,1
Audi,Q5,2.0Tdi Design Quattro-Ultra S Tronic 190,2.0,140.0,almost_new,automatic,diesel,100.0,47900,0,1
Bmw,520,D Berlina,9.0,140.0,used,automatic,diesel,20.0,47900,0,1
Audi,A5,Coupe 3.0 Tdi S Line Quattro S Troni,16.0,160.0,used,automatic,diesel,15.0,47900,0,1
Audi,A5,Coupe 2.0 Tdi S Line S Tronic 140 Kw,1.0,140.0,used,automatic,diesel,10.0,47900,0,1
Audi,A6,Avant 2.0Tdi Ultra Quattro S-Tronic 190,14.0,140.0,demo,automatic,diesel,10.0,47900,0,1
Audi,Q2,2.0Tdi Sport Edition Q. S Tronic 190,6.0,140.0,km_0,automatic,diesel,10.0,47900,0,1
Bmw,420,D Gran Coup�,2.0,140.0,used,automatic,diesel,10.0,47900,0,1
Jeep,GrandCherokee,3.0 V6 Diesel Limited 184Kw (250Cv) E6 Vehiculo Km,10.0,183.0,used,automatic,diesel,10.0,47900,0,1
Mercedes-Benz,E220,D 9G-Tronic 194,2.0,143.0,km_0,automatic,diesel,4.0,47900,0,1
Mercedes-Benz,E220,D 9G-Tronic 194,2.0,143.0,km_0,automatic,diesel,4.0,47900,0,1
Mercedes-Benz,E220,D 9G-Tronic 194,2.0,143.0,almost_new,automatic,diesel,4.0,47900,0,1
Mercedes-Benz,E220,D 9G-Tronic 194,2.0,143.0,km_0,automatic,diesel,4.0,47900,0,1
Mercedes-Benz,E220,D 9G-Tronic 194,2.0,143.0,km_0,automatic,diesel,4.0,47900,0,1
Mercedes-Benz,E220,D 9G-Tronic 194,2.0,143.0,km_0,automatic,diesel,4.0,47900,0,1
Mercedes-Benz,C220,"Cabrio D 9G-Tronic 170Cv""Navi,Parktronic,Amg Line""",14.0,125.0,km_0,automatic,diesel,2.0,47900,0,1
Mercedes-Benz,C220,"Cabrio D 9G-Tronic 170Cv""Navi,Parktronic,Amg Line""",14.0,125.0,km_0,automatic,diesel,2.0,47900,0,1
Bmw,X5,"Xdrive 30Daut. C�mara, Techo Pano, Calef Asientos",43.0,190.0,used,automatic,diesel,44900.0,47890,0,1
Bmw,640,"Da Coup� Xdrive, Bi-Xen, C�m, Techo, Head-Up, Nav",40.0,230.0,used,automatic,diesel,28850.0,47890,0,1
Land,RoverRangeRoverEvoque,2.0Sd4 Se 4X4 Aut. 240,2.0,177.0,used,automatic,diesel,1.0,47878,0,1
Bmw,X3,Xdrive20D,2.0,140.0,used,automatic,diesel,15.0,47838,0,1
Porsche,Cayenne,S,89.0,283.0,used,automatic,gasoline,138000.0,47800,0,1
Volkswagen,Touareg,3.0Tdi V6 Bmt R-Line 245Cv Full- Full,46.0,180.0,used,automatic,diesel,123000.0,47800,0,1
Bmw,X4,Xdrive28I,24.0,180.0,used,automatic,gasoline,35458.0,47800,0,1
Mercedes-Benz,Cls350,Cdi Be (4.75) ***Vendido***,55.0,195.0,used,automatic,diesel,28000.0,47800,0,1
Land,RoverRangeRoverEvoque,Evoque 2.0Td4 Se Dynamic 4X4 Aut. 150,9.0,110.0,new,automatic,diesel,10.0,47790,0,1
Bmw,X5,Xdrive 40Da,28.0,230.0,used,automatic,diesel,109000.0,47700,0,1
Audi,A6,3.0 Tdi Quattro S Tronic 200 Kw (272 Cv),18.0,200.0,used,automatic,diesel,45494.0,47700,0,1
Audi,Q5,2.0Tdi S Line Quattro-Ultra S Tronic 190,8.0,140.0,demo,automatic,diesel,8000.0,47700,0,1
Audi,Q5,Q5 2.0Tdi Design Quattro-Ultra,6.0,140.0,used,automatic,diesel,2500.0,47700,0,1
Bmw,X5,Xdrive 30Da,36.0,190.0,used,Unknown,diesel,50126.0,47690,0,1
Bmw,X5,Xdrive 30Da,36.0,190.0,used,automatic,gasoline,50126.0,47690,0,1
Ford,Mustang,Shelby Gt500,126.0,367.0,used,manual,gasoline,2000.0,47690,0,1
Porsche,911,Carrera S Cabrio,153.0,261.0,used,automatic,gasoline,91000.0,47650,0,1
Porsche,Cayenne,3.0 Td Tiptronic,64.0,180.0,used,automatic,diesel,126600.0,47600,0,1
Porsche,Panamera,4S Aut.,74.0,294.0,used,automatic,gasoline,125416.0,47600,0,1
Volkswagen,Touareg,Touareg 3.0Tdi V6 Bmt R-Line 2,17.0,193.0,used,automatic,diesel,19500.0,47600,0,1
Bmw,X3,Xdrive20D,3.0,140.0,used,automatic,diesel,15.0,47571,0,1
Porsche,Cayenne,Diesel Cuero Beige-Llanta 21-Suspensi�n,86.0,176.0,used,automatic,diesel,157000.0,47500,0,1
Audi,A8,L L 3.0 Tdi 250Cv Quattro Tiptronic Leomotor Lugon,58.0,183.0,used,automatic,diesel,133342.0,47500,0,1
Porsche,911,Carrera 4S Cabrio-Negro E Interior Bege-,130.0,261.0,used,automatic,gasoline,128000.0,47500,0,1
Porsche,911,3.6 Carrera 4 Coup�,317.0,183.0,used,manual,gasoline,81000.0,47500,0,1
Porsche,911,Carrera S Coup�,158.0,261.0,used,manual,gasoline,78900.0,47500,0,1
Bmw,X5,Xdrive 30Da 7Plazas,48.0,190.0,used,automatic,diesel,70772.0,47500,0,1
Porsche,Cayenne,3.0 Diesel,54.0,180.0,used,automatic,diesel,66771.0,47500,0,1
Audi,A8,3.0Tdi Cd Quattro Tiptronic,33.0,190.0,used,automatic,diesel,51700.0,47500,0,1
Porsche,Boxster,Pdk,38.0,195.0,used,automatic,gasoline,29500.0,47500,0,1
Bmw,X5,"Xdrive 30Da(Nacional)"" 7 Plazas"" Todas Los Extras",30.0,190.0,used,automatic,diesel,23000.0,47500,0,1
Mercedes-Benz,E220,D 9G-Tronic 194,8.0,143.0,demo,automatic,diesel,18000.0,47500,0,1
Porsche,Cayenne,Diesel Aut.,84.0,176.0,used,automatic,diesel,16600.0,47500,0,1
Audi,A5,Sportback 2.0 Tdi Quattro S-Tronic S-Line *2017*,12.0,140.0,used,automatic,diesel,13921.0,47500,0,1
Volkswagen,Tiguan,Highline 2.0 Tdi Dsg R-Line,20.0,140.0,used,automatic,diesel,13569.0,47500,0,1
Bmw,420,D Coup�,11.0,140.0,demo,automatic,diesel,11900.0,47500,0,1
Mercedes-Benz,C220,D 9G-Tronic Cabrio,11.0,125.0,almost_new,automatic,diesel,10150.0,47500,0,1
Audi,Q5,"2.0Tdi S Line Quattro S Tronic 163 ""Gerencia""",2.0,120.0,almost_new,automatic,diesel,8000.0,47500,0,1
Jaguar,Xf,Sportbrake 2.0D I4 Prestige Aut. 180,2.0,132.0,almost_new,automatic,diesel,6759.0,47500,0,1
Audi,Q5,Q5 Design 2.0 Tdi Quattro 120,2.0,120.0,used,automatic,diesel,2793.0,47500,0,1
Audi,A5,Coupe A5 Coup� 2.0Tdi S Line Tronic,17.0,140.0,used,automatic,diesel,1889.0,47500,0,1
Audi,Q5,Q5 2.0Tdi S Line Quattro-Ultra,2.0,120.0,used,automatic,diesel,1000.0,47500,0,1
Volkswagen,Golf,"2.0 Tsi R Dsg7 310 - Led - Ll 19 ""Pretoria""",63.09477469402563,228.0,used,automatic,gasoline,950.0,47500,0,1
Volvo,Xc60,Xc60 D4 Awd Momentum Autom�tico,6.0,140.0,demo,automatic,diesel,750.0,47500,0,1
Audi,A6,2.0 Tdi Ultra S Line Edition Q,8.0,140.0,used,automatic,diesel,10.0,47500,0,1
Bmw,420,D Coup�,2.0,140.0,used,automatic,diesel,6.0,47500,0,1
Bmw,X3,Xdrive20D,1.0,140.0,used,automatic,diesel,82702.56524960538,47500,0,1
Mercedes-Benz,Sprinter,Chasis Cabina 316Cdi Medio 4X4,33.0,120.0,almost_new,manual,diesel,5.0,47490,0,1
Audi,A7,Sportback 3.0Tdi 204Cv Quattro S-Tronic,55.0,150.0,used,automatic,diesel,43000.0,47400,0,1
Bmw,520,520D Touring,8.0,141.0,km_0,automatic,diesel,6410.0,47400,0,1
Mercedes-Benz,C220,D 9G-Tronic,1.0,125.0,km_0,automatic,diesel,6.0,47400,0,1
Bmw,X3,Xdrive20D,2.0,140.0,used,automatic,diesel,15.0,47384,0,1
Audi,A5,Coup� 2.0 Tdi 190Cv S Tronic S Line Edit,16.0,139.0,used,automatic,diesel,28.0,47300,0,1
Audi,A5,Coup� 2.0 Tdi 190Cv S Tronic S Line Edit,16.0,139.0,used,automatic,diesel,28.0,47300,0,1
Audi,A5,Sportback A5 Sportback 2.0Tdi Sport S Tr,14.0,140.0,used,automatic,diesel,292.0,47280,0,1
Jeep,Wrangler,2.8Crd Rubicon Aut.,74.0,147.0,used,automatic,diesel,33600.0,47200,0,1
Audi,Q5,2.0 Tdi Design Quattro-Ultra S 140 Kw (190 Cv),2.0,140.0,used,automatic,diesel,32.0,47190,0,1
Audi,Q5,Sq5 Tdi,59.0,0.0,used,automatic,diesel,54500.0,47100,0,1
Audi,A6,Avant 2.0Tdi Ultra S Line Ed. Q. S-T 190 S Line E,9.0,140.0,used,automatic,diesel,12000.0,47100,0,1
Ford,Mustang,Mustang Fastback 5.0 Ti-Vct Gt Aut.,4.0,307.0,used,Unknown,gasoline,10.0,47100,0,1
