id,id_modelo,nombre
4279,876,B 160d
4280,876,B 170
4281,876,B 170 NGT
4282,876,B 180
4283,876,B 180 CDI
4284,876,B 180 d
4285,876,B 180 Mild-Hybrid
4286,876,B 180 NGT
4287,876,B 200
4288,876,B 200 CDI
4289,876,B 200 d
4290,876,B 200 Mild-Hybrid
4291,876,B 200 NGT
4292,876,B 200 Turbo
4293,876,B 220
4294,876,B 220 CDI
4295,876,B 220 d
4296,876,B 220 Mild-Hybrid
4297,876,B 250
4298,876,B 250 Mild-Hybrid
4299,876,B 250e
4300,876,B 250e Electric Drive
4301,877,C300e
4302,877,C400e
4303,877,C 30 CDI AMG
4304,877,C 32 AMG
4305,877,C 36 AMG
4306,877,C 43 AMG
4307,877,C 43 AMG Mild-Hybrid
4308,877,C 55 AMG
4309,877,C 63 AMG
4310,877,C 160
4311,877,C 180
4312,877,C 180 CDI
4313,877,C 180 CGI
4314,877,C 180 d
4315,877,C 180 Kompressor
4316,877,C 180 Mild-Hybrid
4317,877,C 200
4318,877,C 200 CDI
4319,877,C 200 CGI
4320,877,C 200 d
4321,877,C 200 d Mild-Hybrid
4322,877,C 200 Diesel
4323,877,C 200 Kompressor
4324,877,C 200 Mild-Hybrid
4325,877,C 220
4326,877,C 220 CDI
4327,877,C 220 d
4328,877,C 220 d Mild-Hybrid
4329,877,C 220 Diesel
4330,877,C 230
4331,877,C 230 Kompressor
4332,877,C 240
4333,877,C 250
4334,877,C 250 CDI
4335,877,C 250 CGI
4336,877,C 250 d
4337,877,C 250 Diesel
4338,877,C 250 TD
4339,877,C 270 CDI
4340,877,C 280
4341,877,C 300
4342,877,C 300 CDI
4343,877,C 300 d
4344,877,C 300 d Mild-Hybrid
4345,877,C 300 de
4346,877,C 300 Hybrid
4347,877,C 300 Mild-Hybrid
4348,877,C 300e
4349,877,C 320
4350,877,C 320 CDI
4351,877,C 350
4352,877,C 350 CDI
4353,877,C 350 CGI
4354,877,C 350e
4355,877,C 400
4356,877,C 400e
4357,877,C 450
4358,878,C 200 Mild-Hybrid
4359,878,C 220 d Mild-Hybrid
4360,879,108 CDI
4361,879,109 CDI
4362,879,110
4363,879,110 CDI
4364,879,111 CDI
4365,879,112
4366,879,112 CDI
4367,879,113
4368,879,electric drive 90 kW
4369,880,CL 55 AMG
4370,880,CL 63 AMG
4371,880,CL 65 AMG
4372,880,CL 500
4373,880,CL 600
4374,881,CLA 35 AMG
4375,881,CLA 35 AMG Mild-Hybrid
4376,881,CLA 35 AMG Shooting Brake
4377,881,CLA 35 AMG Shooting Brake Mild-Hybrid
4378,881,CLA 45 AMG
4379,881,CLA 45 AMG Shooting Brake
4380,881,CLA 180
4381,881,CLA 180 d
4382,881,CLA 180 d Shooting Brake
4383,881,CLA 180 Mild-Hybrid
4384,881,CLA 180 Shooting Brake
4385,881,CLA 180 Shooting Brake Mild-Hybrid
4386,881,CLA 200
4387,881,CLA 200 d
4388,881,CLA 200 d Shooting Brake
4389,881,CLA 200 Mild-Hybrid
4390,881,CLA 200 Shooting Brake
4391,881,CLA 200 Shooting Brake Mild-Hybrid
4392,881,CLA 220
4393,881,CLA 220 d
4394,881,CLA 220 d Shooting Brake
4395,881,CLA 220 Mild-Hybrid
4396,881,CLA 220 Shooting Brake
4397,881,CLA 250
4398,881,CLA 250 Mild-Hybrid
4399,881,CLA 250 Shooting Brake
4400,881,CLA 250 Shooting Brake Mild-Hybrid
4401,881,CLA 250+
4402,881,CLA 250+ Shooting Brake
4403,881,CLA 250e
4404,881,CLA 250e Shooting Brake
4405,881,CLA 350
4406,881,CLA 350 Shooting Brake
4407,882,CLC 160
4408,882,CLC 180 Kompressor
4409,882,CLC 200 CDI
4410,882,CLC 200 Kompressor
4411,882,CLC 220 CDI
4412,882,CLC 230
4413,882,CLC 250
4414,882,CLC 350
4415,883,CLE 53 AMG
4416,883,CLE 53 AMG Mild-Hybrid
4417,883,CLE 63 AMG
4418,883,CLE 180 Mild-Hybrid
4419,883,CLE 200 Mild-Hybrid
4420,883,CLE 220 d Mild-Hybrid
4421,883,CLE 300 Mild-Hybrid
4422,883,CLE 300e
4423,883,CLE 450 Mild-Hybrid
4424,884,CLK 55 AMG
4425,884,CLK 63 AMG
4426,884,CLK 200
4427,884,CLK 200 CGI
4428,884,CLK 200 Kompressor
4429,884,CLK 220 CDI
4430,884,CLK 230 Kompressor
4431,884,CLK 240
4432,884,CLK 270 CDI
4433,884,CLK 280
4434,884,CLK 320
4435,884,CLK 320 CDI
4436,884,CLK 350
4437,884,CLK 430
4438,884,CLK 500
4439,885,CLS 53 AMG Mild-Hybrid
4440,885,CLS 55 AMG
4441,885,CLS 63 AMG
4442,885,CLS 63 AMG Shooting Brake
4443,885,CLS 220 d
4444,885,CLS 220 d Shooting Brake
4445,885,CLS 250 d
4446,885,CLS 250 d Shooting Brake
4447,885,CLS 280
4448,885,CLS 300 d
4449,885,CLS 300 d Mild-Hybrid
4450,885,CLS 320 CDI
4451,885,CLS 350
4452,885,CLS 350 CGI
4453,885,CLS 350 CGI Shooting Brake
4454,885,CLS 350 d
4455,885,CLS 350 d Shooting Brake
4456,885,CLS 350 Mild-Hybrid
4457,885,CLS 400 CGI
4458,885,CLS 400 CGI Shooting Brake
4459,885,CLS 400 d
4460,885,CLS 450 Mild-Hybrid
4461,885,CLS 500
4462,885,CLS 500 CGI
4463,885,CLS 500 CGI Shooting Brake
4464,886,200
4465,886,200 D
4466,886,200 E
4467,886,200 T
4468,886,200 TD
4469,886,200 TE
4470,886,220 CE
4471,886,220 E
4472,886,220 TE
4473,886,230 TE
4474,886,250 D
4475,886,250 TD
4476,886,250 Turbodiesel
4477,886,280 E
4478,886,280 TE
4479,886,300 CE
4480,886,300 D
4481,886,300 E
4482,886,300 TD
4483,886,300 TD Turbodiesel
4484,886,300 TE
4485,886,300 Turbodiesel
4486,886,320 CE
4487,886,320 E
4488,886,320 TE
4489,886,500 E
4490,886,CE 230
4491,886,CE 300
4492,886,D 200
4493,886,D 250
4494,886,D 250 Turbodiesel
4495,886,D 300
4496,886,D 300 Turbodiesel
4497,886,E 43 AMG
4498,886,E 50 AMG
4499,886,E 53 AMG
4500,886,E 53 AMG Hybrid
4501,886,E 53 AMG Mild-Hybrid
4502,886,E 55 AMG
4503,886,E 63 AMG
4504,886,E 200
4505,886,E 200 CDI
4506,886,E 200 CGI
4507,886,E 200 d
4508,886,E 200 d Mild-Hybrid
4509,886,E 200 Kompressor
4510,886,E 200 Kompressor NGT
4511,886,E 200 Mild-Hybrid
4512,886,E 200 NGT
4513,886,E 220 CDI
4514,886,E 220 d
4515,886,E 220 d Mild-Hybrid
4516,886,E 220 Diesel
4517,886,E 230
4518,886,E 240
4519,886,E 250
4520,886,E 250 CDI
4521,886,E 250 CGI
4522,886,E 250 d
4523,886,E 250 Diesel
4524,886,E 260
4525,886,E 270 CDI
4526,886,E 280
4527,886,E 280 CDI
4528,886,E 290 Turbodiesel
4529,886,E 300
4530,886,E 300 CDI
4531,886,E 300 CGI
4532,886,E 300 d
4533,886,E 300 d Mild-Hybrid
4534,886,E 300 de
4535,886,E 300 Diesel
4536,886,E 300 Hybrid
4537,886,E 300 Mild-Hybrid
4538,886,E 300 Turbodiesel
4539,886,E 300e
4540,886,E 320
4541,886,E 320 CDI
4542,886,E 320 CGI
4543,886,E 350
4544,886,E 350 CDI
4545,886,E 350 CGI
4546,886,E 350 d
4547,886,E 350 d Mild-Hybrid
4548,886,E 350 Mild-Hybrid
4549,886,E 350e
4550,886,E 400
4551,886,E 400 CDI
4552,886,E 400 CGI
4553,886,E 400 d
4554,886,E 400e
4555,886,E 420
4556,886,E 420 CDI
4557,886,E 430
4558,886,E 450
4559,886,E 450 d
4560,886,E 450 d Mild-Hybrid
4561,886,E 450 Mild-Hybrid
4562,886,E 500
4563,886,E 500 CGI
4564,887,E 200 Mild-Hybrid
4565,887,E 220 d All-Terrain
4566,887,E 220 d Mild-Hybrid
4567,887,E 300 de
4568,887,E 400 d
4569,887,E 450 d Mild-Hybrid
4570,887,E 450 Mild-Hybrid
4571,888,250
4572,888,300
4573,888,350
4574,889,250
4575,889,300
4576,889,350
4577,890,electric drive 300 kW
4578,891,43 AMG
4579,891,53 AMG
4580,891,300
4581,891,350
4582,891,350+
4583,891,500
4584,892,350
4585,892,450
4586,892,450+
4587,892,500
4588,892,580
4589,892,680
4590,892,680 Maybach
4591,892,AMG 53
4592,893,200
4593,894,250
4594,894,300
4595,895,electric drive 85 kW
4596,895,electric drive 150 kW
4597,896,500 GE
4598,896,G 55 AMG
4599,896,G 63 AMG
4600,896,G 63 AMG Mild-Hybrid
4601,896,G 65 AMG
4602,896,G 230
4603,896,G 240
4604,896,G 250
4605,896,G 270 CDI
4606,896,G 280
4607,896,G 280 CDI
4608,896,G 290
4609,896,G 300
4610,896,G 300 CDI
4611,896,G 320
4612,896,G 320 CDI
4613,896,G 350
4614,896,G 350 CDI
4615,896,G 350 d
4616,896,G 400 CDI
4617,896,G 400 d
4618,896,G 450 d Mild-Hybrid
4619,896,G 500
4620,896,G 500 Mild-Hybrid
4621,896,G 580
4622,897,GL 63 AMG
4623,897,GL 320 CDI
4624,897,GL 350 CDI
4625,897,GL 400
4626,897,GL 420 CDI
4627,897,GL 450
4628,897,GL 450 CDI
4629,897,GL 500
4630,898,CLA 200 d
4631,898,GLA 35 AMG
4632,898,GLA 35 AMG Mild-Hybrid
4633,898,GLA 45 AMG
4634,898,GLA 180
4635,898,GLA 180 d
4636,898,GLA 180 Mild-Hybrid
4637,898,GLA 200
4638,898,GLA 200 d
4639,898,GLA 200 Mild-Hybrid
4640,898,GLA 220
4641,898,GLA 220 d
4642,898,GLA 220 Mild-Hybrid
4643,898,GLA 250
4644,898,GLA 250 Mild-Hybrid
4645,898,GLA 250e
4646,899,GLB 35 AMG
4647,899,GLB 35 AMG Mild-Hybrid
4648,899,GLB 180
4649,899,GLB 180 d
4650,899,GLB 180 Mild-Hybrid
4651,899,GLB 200
4652,899,GLB 200 d
4653,899,GLB 200 Mild-Hybrid
4654,899,GLB 220 d
4655,899,GLB 220 Mild-Hybrid
4656,899,GLB 250
4657,899,GLB 250 Mild-Hybrid
4658,899,GLB 250+
4659,899,GLB 350
4660,900,GLC 43 AMG
4661,900,GLC 43 AMG Mild-Hybrid
4662,900,GLC 63 AMG
4663,900,GLC 200 d
4664,900,GLC 200 d Mild-Hybrid
4665,900,GLC 200 Mild-Hybrid
4666,900,GLC 220
4667,900,GLC 220 d
4668,900,GLC 220 d Mild-Hybrid
4669,900,GLC 250
4670,900,GLC 250 d
4671,900,GLC 300
4672,900,GLC 300 d
4673,900,GLC 300 d Mild-Hybrid
4674,900,GLC 300 de
4675,900,GLC 300 Mild-Hybrid
4676,900,GLC 300e
4677,900,GLC 350
4678,900,GLC 350 d
4679,900,GLC 350e
4680,900,GLC 400
4681,900,GLC 400 d
4682,900,GLC 400e
4683,900,GLC 450 d Mild-Hybrid
4684,901,GLE 43 AMG
4685,901,GLE 53 AMG Mild-Hybrid
4686,901,GLE 53e AMG
4687,901,GLE 63 AMG
4688,901,GLE 63 AMG Mild-Hybrid
4689,901,GLE 250 d
4690,901,GLE 300 d
4691,901,GLE 300 d Mild-Hybrid
4692,901,GLE 350 d
4693,901,GLE 350 de
4694,901,GLE 350e
4695,901,GLE 400
4696,901,GLE 400 d
4697,901,GLE 400e
4698,901,GLE 450
4699,901,GLE 450 d Mild-Hybrid
4700,901,GLE 450 Mild-Hybrid
4701,901,GLE 500
4702,901,GLE 500e
4703,901,GLE 580 Mild-Hybrid
4704,902,GLK 200
4705,902,GLK 200 CDI
4706,902,GLK 220 CDI
4707,902,GLK 250
4708,902,GLK 250 CDI
4709,902,GLK 280
4710,902,GLK 300
4711,902,GLK 320 CDI
4712,902,GLK 350
4713,902,GLK 350 CDI
4714,903,GLS 63 AMG
4715,903,GLS 63 AMG Mild-Hybrid
4716,903,GLS 350
4717,903,GLS 350 d
4718,903,GLS 350 d Mild-Hybrid
4719,903,GLS 400
4720,903,GLS 400 d
4721,903,GLS 400 Mild-Hybrid
4722,903,GLS 450 d Mild-Hybrid
4723,903,GLS 450 Mild-Hybrid
4724,903,GLS 500
4725,903,GLS 580 Mild-Hybrid
4726,903,GLS 600 Maybach Mild-Hybrid
4727,904,ML 55 AMG
4728,904,ML 63 AMG
4729,904,ML 230
4730,904,ML 250 CDI
4731,904,ML 270 CDI
4732,904,ML 280 CDI
4733,904,ML 300 CDI
4734,904,ML 320
4735,904,ML 320 CDI
4736,904,ML 350
4737,904,ML 350 CDI
4738,904,ML 400
4739,904,ML 400 CDI
4740,904,ML 420 CDI
4741,904,ML 430
4742,904,ML 450 CDI
4743,904,ML 500
4744,905,Basis
4745,905,Kasten
4746,905,Kombi
4747,905,Pritsche
4748,906,R 63 AMG
4749,906,R 280
4750,906,R 280 CDI
4751,906,R 300
4752,906,R 300 CDI
4753,906,R 320 CDI
4754,906,R 350
4755,906,R 350 CDI
4756,906,R 500
4757,907,300 SE
4758,907,300 SEL
4759,907,300/350 SD
4760,907,400 SE
4761,907,500 SE
4762,907,500 SEC
4763,907,600 SE
4764,907,600 SEC
4765,907,Maybach S 580 Mild-Hybrid
4766,907,Maybach S 580e
4767,907,Maybach S 680
4768,907,Maybach S 680 Mild-Hybrid
4769,907,S 55 AMG
4770,907,S 63 AMG
4771,907,S 63e AMG
4772,907,S 65
4773,907,S 65 AMG
4774,907,S 250 CDI
4775,907,S 280
4776,907,S 300
4777,907,S 300 Hybrid
4778,907,S 300 Turbodiesel
4779,907,S 320
4780,907,S 320 CDI
4781,907,S 350
4782,907,S 350 CDI
4783,907,S 350 CGI
4784,907,S 350 d
4785,907,S 350 d Mild-Hybrid
4786,907,S 400
4787,907,S 400 CDI
4788,907,S 400 d
4789,907,S 400 Hybrid
4790,907,S 420
4791,907,S 420 CDI
4792,907,S 430
4793,907,S 450
4794,907,S 450 CDI
4795,907,S 450 d Mild-Hybrid
4796,907,S 450 Mild-Hybrid
4797,907,S 450e
4798,907,S 500
4799,907,S 500 CGI
4800,907,S 500 Maybach
4801,907,S 500 Mild-Hybrid
4802,907,S 500e Plug-in Hybrid
4803,907,S 560
4804,907,S 560 Maybach
4805,907,S 560e
4806,907,S 580 Mild-Hybrid
4807,907,S 580e
4808,907,S 600
4809,907,S 600 Maybach
4810,907,SE 260
4811,907,SE 280
4812,907,SE 300
4813,907,SE 350
4814,907,SE 380
4815,907,SE 420
4816,907,SE 450
4817,907,SE 500
4818,907,SE 560
4819,907,SEC 380
4820,907,SEC 420
4821,907,SEC 500
4822,907,SEC 560
4823,907,SEL 280
4824,907,SEL 300
4825,907,SEL 350
4826,907,SEL 380
4827,907,SEL 420
4828,907,SEL 450
4829,907,SEL 500
4830,907,SEL 560
4831,908,Maybach SL 680
4832,908,SL 43 AMG Mild-Hybrid
4833,908,SL 55 AMG
4834,908,SL 63 AMG
4835,908,SL 65 AMG
4836,908,SL 280
4837,908,SL 300
4838,908,SL 320
4839,908,SL 350
4840,908,SL 380
4841,908,SL 400
4842,908,SL 420
4843,908,SL 450
4844,908,SL 500
4845,908,SL 600
4846,908,SLC 280
4847,908,SLC 350
4848,908,SLC 380
4849,908,SLC 450
4850,908,SLC 500
4851,909,SLC 43 AMG
4852,909,SLC 180
4853,909,SLC 200
4854,909,SLC 200 CGI
4855,909,SLC 250 d
4856,909,SLC 300
4857,910,SLK 32 AMG
4858,910,SLK 55 AMG
4859,910,SLK 200
4860,910,SLK 200 Kompressor
4861,910,SLK 230 Kompressor
4862,910,SLK 250
4863,910,SLK 250 CDI
4864,910,SLK 280
4865,910,SLK 300
4866,910,SLK 320 Kompressor
4867,910,SLK 350
4868,911,Coupe
4869,911,Roadster
4870,911,Stirling Moss
4871,912,Coupe
4872,912,Coupe GT
4873,912,Roadster
4874,912,Roadster GT
4875,913,208 CDI
4876,913,208 D
4877,913,209 CDI
4878,913,210 CDI
4879,913,210 D
4880,913,211 CDI
4881,913,212 D
4882,913,213 CDI
4883,913,214
4884,913,214 CDI
4885,913,215 CDI
4886,913,216
4887,913,216 CDI
4888,913,216 LGT
4889,913,217 CDI
4890,913,218 CDI
4891,913,219 CDI
4892,913,224 CDI
4893,913,224 V6
4894,913,308 CDI
4895,913,308 D
4896,913,309 CDI
4897,913,310 CDI
4898,913,310 D
4899,913,311 CDI
4900,913,312 D
4901,913,313 CDI
4902,913,314
4903,913,314 CDI
4904,913,315 CDI
4905,913,316 CDI
4906,913,316 NGT
4907,913,316 NGT/LGT
4908,913,317 CDI
4909,913,318 CDI
4910,913,319 CDI
4911,913,324 CDI
4912,913,324 V6
4913,913,408 CDI
4914,913,408 D
4915,913,409 CDI
4916,913,410 D
4917,913,411 CDI
4918,913,412 D
4919,913,413 CDI
4920,913,414
4921,913,414 CDI
4922,913,415 CDI
4923,913,416 CDI
4924,913,417 CDI
4925,913,418 CDI
4926,913,419 CDI
4927,913,424 V6
4928,913,509 CDI
4929,913,510 CDI
4930,913,511 CDI
4931,913,513 CDI
4932,913,514 CDI
4933,913,515 CDI
4934,913,516
4935,913,516 CDI
4936,913,516 NGT
4937,913,517 CDI
4938,913,518 CDI
4939,913,519 CDI
4940,913,616 CDI
4941,913,electric drive 100 kW
4942,913,electric drive 150 kW
4943,913,eSprinter 312
4944,913,eSprinter 314
4945,913,eSprinter 320
4946,913,eSprinter 414
4947,913,eSprinter 420
4948,914,200
4949,914,230-4
4950,914,230-6
4951,914,250
4952,914,280
4953,914,D 200
4954,914,D 220
4955,914,D 240
4956,914,E 280
4957,915,207 D / 307 D / 407 D
4958,915,208 / 308
4959,915,208 D / 308 D / 408 D
4960,915,209 D / 309 D / 409 D
4961,915,210 / 310 / 410
4962,915,210 D / 310 D / 410 D
4963,916,T 160
4964,916,T 160 d
4965,916,T 180
4966,916,T 180 d
4967,917,V 200 CDI
4968,917,V 200 d
4969,917,V 220 CDI
4970,917,V 220 d
4971,917,V 230
4972,917,V 230 Turbodiesel
4973,917,V 250 d
4974,917,V 280
4975,917,V 300 d
4976,917,V 300 Mild-Hybrid
4977,918,108 CDI
4978,918,108 D
4979,918,110 CDI
4980,918,110 D
4981,918,112 CDI
4982,918,113
4983,918,114
4984,918,V 160 d
4985,918,V 170 d
4986,918,V 180 d
4987,918,V 200 d
4988,918,V 220 d
4989,918,V 250 d
4990,918,V 300 d
4991,919,1.6
4992,919,1.7 CDI
4993,919,1.9
4994,920,2.1 CDI
4995,920,3.0 CDI
4996,920,3.2 V6
4997,920,3.5 V6
4998,920,3.7 V6
4999,921,108 CDI
5000,921,108 D
5001,921,109 CDI
5002,921,110 CDI
5003,921,110 D
5004,921,111 CDI
5005,921,112 CDI
5006,921,113
5007,921,113 CDI
5008,921,113 D3
5009,921,114
5010,921,114 CDI
5011,921,114 D3
5012,921,115 CDI
5013,921,116 CDI
5014,921,119 CDI
5015,921,119 V6
5016,921,120 CDI
5017,921,122 CDI
5018,921,122 V6
5019,921,123 V6
5020,921,124 CDI
5021,921,124 Mild-Hybrid
5022,921,126 V6
5023,921,E-Cell
5024,921,eVito
5025,922,109 CDI
5026,922,110 CDI
5027,922,111 CDI
5028,922,114 CDI
5029,922,116 CDI
5030,922,119 CDI
5031,922,124 CDI
5032,922,124 Mild-Hybrid
5033,922,eVito
5034,923,X 220 d
5035,923,X 250 d
5036,923,X 350 d
5037,924,1.5 Hybrid+
5038,924,1.5 Turbo
5039,925,electric drive 125 kW
5040,925,electric drive 150 kW
5041,925,electric drive 180 kW
5042,925,electric drive 320 kW
5043,926,electric drive 115 kW
5044,926,electric drive 130 kW
5045,927,electric drive 250 kW
5046,927,electric drive 375 kW
5047,928,1.5 T-GDI Plug-in Hybrid
5048,929,1.5
5049,929,1.5 Hybrid+
5050,929,1.5 T-GDI
5051,929,1.5 T-GDI Plug-in Hybrid
5052,930,electric drive 132 kW
5053,930,electric drive 212 kW
5054,931,electric drive 125 kW
5055,931,electric drive 170 kW
5056,932,1.0 T-GDI
5057,932,1.5 T-GDI Plug-in Hybrid
5058,932,1.5 Turbo
5059,932,1.5 VTi
5060,932,electric drive 105 kW
5061,932,electric drive 115 kW
5062,932,electric drive 130 kW
5063,933,1.4
5064,933,1.6
5065,933,1.8
5066,933,2.0 iDT
5067,934,1.4
5068,934,1.6
5069,934,1.8
5070,934,2.0 iDT
5071,934,2.0 V6
5072,935,1.8
5073,935,2.0 CDT
5074,935,2.0 CDTI
5075,935,2.0 V6
5076,935,2.5 V6
5077,936,1.1
5078,936,1.4
5079,937,1.3
5080,937,1.4
5081,937,1.6
5082,937,1.8
5083,937,2.0
5084,937,2.0 Turbodiesel
5085,938,1.4
5086,938,1.6
5087,938,2.0
5088,938,2.0 Turbodiesel
5089,939,1.8
5090,939,2.0
5091,939,2.0 Turbodiesel
5092,939,2.3
5093,940,2.0
5094,940,2.5
5095,940,2.5 Diesel
5096,940,2.5 V6
5097,940,2.7
5098,941,1.6
5099,941,1.8
5100,942,1.4
5101,942,1.8
5102,943,2.5 V6
5103,944,2.0 CDTI
5104,944,2.5 V6
5105,944,4.6
5106,945,2.0 CDTI
5107,945,2.5 V6
5108,945,4.6
5109,946,1.8
5110,947,1.0
5111,947,1.1
5112,947,1.3
5113,947,1.3 MPI
5114,947,1.3 Spi
5115,948,1.4
5116,948,1.6
5117,948,2.0 iDT
5118,949,electric drive 9 kW
5119,949,electric drive 12.5 kW
5120,950,"electric drive 12,5 kW"
5121,951,0.48
5122,951,Access
5123,951,Cross
5124,951,GT
5125,952,Cooper E
5126,952,Cooper SE
5127,952,electric drive 135 kW
5128,952,John Cooper Works E
5129,953,Cooper
5130,953,Cooper C
5131,953,Cooper D
5132,953,Cooper S
5133,953,Cooper SD
5134,953,Cooper SE
5135,953,John Cooper Works
5136,953,One
5137,954,Cooper
5138,954,Cooper D
5139,954,Cooper S
5140,954,Cooper SD
5141,954,John Cooper Works
5142,954,One
5143,954,One D
5144,955,Cooper
5145,955,Cooper D
5146,955,One
5147,956,1.5 Mild-Hybrid
5148,956,Cooper
5149,956,Cooper C Mild-Hybrid
5150,956,Cooper D
5151,956,Cooper D Mild-Hybrid
5152,956,Cooper E
5153,956,Cooper S
5154,956,Cooper S E Hybrid
5155,956,Cooper S Mild-Hybrid
5156,956,Cooper SD
5157,956,Cooper SE
5158,956,electric drive 150 kW
5159,956,John Cooper Works
5160,956,One
5161,956,One D
5162,957,Cooper
5163,957,Cooper S
5164,957,Cooper SD
5165,957,John Cooper Works
5166,958,Cooper
5167,958,Cooper C
5168,958,Cooper D
5169,958,Cooper E
5170,958,Cooper S
5171,958,Cooper SD
5172,958,Cooper SE
5173,958,John Cooper Works
5174,958,John Cooper Works E
5175,958,One
5176,958,One D
5177,958,One First
5178,959,Cooper
5179,959,Cooper D
5180,959,Cooper S
5181,959,Cooper SD
5182,959,John Cooper Works
5183,960,Cooper
5184,960,Cooper S
5185,960,Cooper SD
5186,960,John Cooper Works
5187,961,3.0 Biturbo
5188,962,1.0 TCE
5189,962,1.2 Turbo
5190,962,1.3 Mild-Hybrid
5191,962,1.3 TCE Mild-Hybrid
5192,962,1.6
5193,962,1.6 DI-D
5194,962,1.6 Hybrid
5195,962,1.6 Plug-in Hybrid
5196,962,1.8 DI-D
5197,962,1.8 Hybrid E-Tech
5198,962,2.0 MIVEC
5199,962,2.2 DI-D
5200,963,1.2
5201,964,1.6
5202,964,1.8
5203,964,1.8 GDI
5204,964,1.9 DI-D
5205,964,1.9 Turbodiesel
5206,964,2.0
5207,965,1.6
5208,965,2.0
5209,966,1.0
5210,966,1.0 TCE
5211,966,1.1
5212,966,1.2
5213,966,1.3
5214,966,1.4
5215,966,1.5
5216,966,1.5 DI-D
5217,966,1.5 Turbo
5218,966,1.6
5219,966,1.6 Hybrid
5220,966,1.6 Turbo
5221,966,1.8
5222,966,1.8 Diesel
5223,967,1.5
5224,967,1.6
5225,967,1.6 Turbo
5226,967,1.8
5227,968,2.0
5228,969,1.5 T-MIVEC
5229,969,2.2 DI-D
5230,969,2.4 Plug-in Hybrid
5231,969,electric drive 160 kW
5232,970,1.5
5233,970,1.6
5234,970,1.8
5235,970,1.8 Turbodiesel
5236,970,2.0
5237,970,2.0 Turbo
5238,970,2.0 Turbodiesel
5239,970,2.0 V6
5240,970,2.3 Turbodiesel
5241,970,2.4
5242,970,2.4 GDI
5243,970,2.5 V6
5244,971,2.5 Turbodiesel
5245,971,3.0 V6
5246,972,1.3 TCE Mild-Hybrid
5247,972,1.8 Hybrid E-Tech
5248,972,2.0 DI-D
5249,972,2.4
5250,973,electric drive 49 kW
5251,974,2.2 DI-D
5252,974,2.4
5253,974,2.4 DI-D
5254,974,2.4 DI-D+
5255,974,2.5 DI-D
5256,974,2.5 Diesel
5257,974,2.5 TD
5258,974,2.5 Turbodiesel
5259,975,1.6
5260,975,1.8
5261,975,2.0
5262,975,2.4
5263,975,2.4 Diesel
5264,975,2.5 Diesel
5265,975,2.5 Turbodiesel
5266,976,2.5 Turbodiesel
5267,977,1.2
5268,977,1.3
5269,977,1.4
5270,977,1.5
5271,977,1.6
5272,977,1.8
5273,977,1.8 DI-D
5274,977,1.8 Diesel
5275,977,1.8 DOHC
5276,977,1.8 SOHC
5277,977,2.0
5278,977,2.0 DI-D
5279,977,2.0 Diesel
5280,977,2.0 Turbo
5281,978,2.0
5282,978,2.0 DI-D
5283,978,2.0 MIVEC
5284,978,2.0 PHEV
5285,978,2.0 Turbo
5286,978,2.2 DI-D
5287,978,2.4
5288,978,2.4 MIVEC
5289,978,2.4 PHEV
5290,978,Top 4WD
5291,979,1.8
5292,979,1.8 GDI
5293,979,2.0 GDI
5294,979,2.3 Turbodiesel
5295,979,2.5 Turbodiesel
5296,979,2.6
5297,979,2.8 Turbodiesel
5298,979,3.0 V6
5299,979,3.2 DI-D
5300,979,3.5 GDI
5301,979,3.5 V6
5302,979,3.8 V6
5303,980,2.0
5304,981,1.5
5305,981,1.6
5306,981,2.0
5307,981,2.4
5308,982,3.0
5309,982,3.0 V6
5310,983,1.8
5311,983,1.8 Turbodiesel
5312,983,2.0
5313,983,2.0 MPI
5314,983,2.0 Turbodiesel
5315,983,2.4
5316,983,2.4 GDI
5317,983,2.5 Turbodiesel
5318,984,1.0
5319,984,1.2
5320,984,1.3
5321,984,1.6
5322,984,1.8 GDI
5323,984,1.8 MPI
5324,984,1.9 DI-D
5325,985,2.0 Turbo
5326,985,2.6 Turbo
5327,986,1.4
5328,986,1.5
5329,986,1.6
5330,986,1.6 Turbo
5331,986,1.8
5332,987,electric drive 360 kW
5333,988,electric drive 480 kW
5334,989,electric drive 480 kW
5335,990,electric drive 360 kW
5336,991,1.6
5337,991,2.0
5338,992,1.8 Turbo
5339,992,2.0 Turbo
5340,993,2.8
5341,994,3.0
5342,994,3.0 V6
5343,995,3.5 V6
5344,996,3.7 V6
5345,997,1.4
5346,997,1.5
5347,997,1.5 dCi
5348,997,1.6
5349,997,1.8
5350,997,2.0
5351,997,2.0 Diesel
5352,997,2.2 dCi
5353,997,2.2 Turbodiesel
5354,998,1.8
5355,998,2.0
5356,998,2.2 dCi
5357,998,2.2 Turbodiesel
5358,999,electric drive 160 kW
5359,999,electric drive 178 kW
5360,999,electric drive 225 kW
5361,999,electric drive 290 kW
5362,999,electric drive 320 kW
5363,1000,1.8
5364,1000,2.0
5365,1000,2.0 Diesel
5366,1000,2.0 Einspritzer
5367,1000,2.0 Vergaser
5368,1001,1.2
5369,1001,1.3
5370,1001,1.5
5371,1001,1.6
5372,1001,1.7 Diesel
5373,1002,1.5 Turbodiesel
5374,1002,1.6
5375,1003,3.8 V6
5376,1004,1.9 dCi
5377,1004,2.0 dCi
5378,1004,2.2 dCi
5379,1004,2.3 dCi
5380,1004,2.5 dCi
